customer_id,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group
3662,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,No,Next Day Air,No,5,Credit Card,14,Senior
3663,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,11,Debit Card,7,Senior
3664,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Express,No,49,Credit Card,7,Senior
3665,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Store Pickup,No,1,Debit Card,14,Senior
3666,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Next Day Air,No,11,Credit Card,90,Adult
3667,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,No,2-Day Shipping,No,47,Cash,90,Senior
3668,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,20,Venmo,30,Middle-aged
3669,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,Store Pickup,No,18,Venmo,365,Middle-aged
3670,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,No,Store Pickup,No,43,PayPal,90,Young Adult
3671,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,No,Free Shipping,No,4,PayPal,90,Adult
3672,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,2-Day Shipping,No,20,Venmo,90,Senior
3673,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,No,Free Shipping,No,7,PayPal,30,Middle-aged
3674,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,2-Day Shipping,No,31,Bank Transfer,14,Adult
3675,Female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,No,2-Day Shipping,No,41,Venmo,14,Adult
3676,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,No,Express,No,3,Bank Transfer,30,Senior
3677,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,16,PayPal,30,Young Adult
3678,Female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Standard,No,43,Cash,365,Adult
3679,Female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,No,Standard,No,29,Bank Transfer,14,Middle-aged
3680,Female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,No,Store Pickup,No,5,Cash,14,Middle-aged
3681,Female,Sunglasses,Accessories,36,Iowa,S,Blue,Winter,2.9,No,Standard,No,30,Debit Card,90,Young Adult
3682,Female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,No,Next Day Air,No,33,Debit Card,30,Adult
3683,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,No,Store Pickup,No,46,Venmo,14,Middle-aged
3684,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3.0,No,Free Shipping,No,17,Venmo,14,Adult
3685,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,No,Free Shipping,No,47,Credit Card,14,Adult
3686,Female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,No,Standard,No,17,Cash,14,Middle-aged
3687,Female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,No,Free Shipping,No,17,Cash,14,Middle-aged
3688,Female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,No,Next Day Air,No,28,Bank Transfer,90,Adult
3689,Female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3.0,No,Next Day Air,No,8,Cash,30,Middle-aged
3690,Female,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,No,Standard,No,8,Bank Transfer,90,Middle-aged
3691,Female,Blouse,Clothing,23,Kansas,S,Violet,Fall,3.7,No,Store Pickup,No,4,Bank Transfer,14,Young Adult
3692,Female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,No,Next Day Air,No,24,PayPal,7,Senior
3693,Female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,No,Free Shipping,No,29,Cash,14,Middle-aged
3694,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,2-Day Shipping,No,10,Venmo,7,Senior
3695,Female,Sweater,Clothing,41,Rhode Island,M,Blue,Winter,2.6,No,Express,No,11,PayPal,14,Middle-aged
3696,Female,Skirt,Clothing,33,Florida,M,White,Fall,4.6,No,Standard,No,18,Bank Transfer,14,Adult
3697,Female,Blouse,Clothing,48,Connecticut,L,Turquoise,Fall,3.4,No,Next Day Air,No,26,Bank Transfer,365,Senior
3698,Female,Hoodie,Clothing,66,Pennsylvania,L,Pink,Winter,3.0,No,Standard,No,39,Cash,7,Middle-aged
3699,Female,Skirt,Clothing,54,California,XL,Maroon,Spring,4.0,No,2-Day Shipping,No,4,Venmo,365,Young Adult
3700,Female,Backpack,Accessories,55,Oklahoma,M,Olive,Fall,2.6,No,Store Pickup,No,24,Bank Transfer,7,Middle-aged
3701,Female,Handbag,Accessories,84,North Dakota,XL,Charcoal,Summer,3.4,No,Store Pickup,No,2,Bank Transfer,90,Adult
3702,Female,Sandals,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,No,Store Pickup,No,36,Cash,365,Middle-aged
3703,Female,Shoes,Footwear,65,South Carolina,M,Indigo,Spring,2.7,No,Store Pickup,No,36,Venmo,7,Middle-aged
3704,Female,Sandals,Footwear,83,Michigan,S,Teal,Fall,2.9,No,Standard,No,23,PayPal,90,Adult
3705,Female,Sunglasses,Accessories,61,Missouri,L,Black,Winter,4.0,No,Store Pickup,No,36,Credit Card,90,Senior
3706,Female,Skirt,Clothing,65,Colorado,L,Teal,Summer,3.2,No,Free Shipping,No,2,Debit Card,365,Adult
3707,Female,Sandals,Footwear,55,Kansas,M,Green,Spring,4.0,No,Store Pickup,No,17,Cash,14,Adult
3708,Female,Gloves,Accessories,79,Illinois,M,Gold,Fall,3.4,No,2-Day Shipping,No,19,Venmo,7,Adult
3709,Female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,No,Express,No,41,PayPal,30,Adult
3710,Female,Socks,Clothing,43,Utah,M,Silver,Fall,3.6,No,Free Shipping,No,27,PayPal,90,Adult
3711,Female,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,No,2-Day Shipping,No,32,Bank Transfer,14,Middle-aged
3712,Female,Hat,Accessories,62,Texas,XL,Peach,Fall,3.2,No,Free Shipping,No,33,Cash,365,Senior
3713,Female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,24,PayPal,90,Middle-aged
3714,Female,Shoes,Footwear,87,Arizona,M,Peach,Spring,2.6,No,Express,No,31,Debit Card,90,Middle-aged
3715,Female,Hat,Accessories,31,New York,S,Peach,Winter,3.9,No,Express,No,35,Credit Card,7,Young Adult
3716,Female,Sunglasses,Accessories,34,Nebraska,S,Orange,Fall,3.4,No,Free Shipping,No,2,Bank Transfer,30,Senior
3717,Female,Shirt,Clothing,53,Vermont,M,Charcoal,Fall,3.4,No,Next Day Air,No,42,Debit Card,90,Middle-aged
3718,Female,T-shirt,Clothing,85,Maryland,XL,White,Summer,4.2,No,Express,No,47,Bank Transfer,90,Middle-aged
3719,Female,Pants,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,No,Standard,No,44,Bank Transfer,14,Adult
3720,Female,Pants,Clothing,91,Pennsylvania,M,Red,Summer,4.1,No,Free Shipping,No,8,Bank Transfer,90,Young Adult
3721,Female,Hat,Accessories,56,South Carolina,M,Peach,Fall,3.6,No,Free Shipping,No,13,Credit Card,90,Young Adult
3722,Female,Coat,Outerwear,60,Connecticut,L,Pink,Fall,4.0,No,Next Day Air,No,10,Cash,365,Senior
3723,Female,Jacket,Outerwear,34,Kentucky,XL,Yellow,Fall,4.0,No,Standard,No,1,Credit Card,14,Young Adult
3724,Female,Sandals,Footwear,30,Rhode Island,M,Beige,Spring,3.6,No,Free Shipping,No,1,Debit Card,30,Adult
3725,Female,Gloves,Accessories,71,Colorado,L,Green,Winter,3.1,No,Express,No,18,Bank Transfer,365,Adult
3726,Female,Dress,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,No,Next Day Air,No,2,PayPal,365,Young Adult
3727,Female,Belt,Accessories,85,Idaho,XL,Orange,Fall,4.3,No,Next Day Air,No,36,Debit Card,90,Middle-aged
3728,Female,Socks,Clothing,83,Maine,M,Gold,Summer,3.5,No,Next Day Air,No,17,Debit Card,14,Middle-aged
3729,Female,Jacket,Outerwear,31,Vermont,L,Red,Winter,3.0,No,Standard,No,1,Debit Card,365,Senior
3730,Female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,50,Cash,90,Adult
3731,Female,Shirt,Clothing,79,Florida,M,Teal,Summer,2.5,No,2-Day Shipping,No,3,Credit Card,14,Middle-aged
3732,Female,Hat,Accessories,62,West Virginia,M,Lavender,Spring,3.1,No,2-Day Shipping,No,45,PayPal,90,Middle-aged
3733,Female,Shoes,Footwear,92,Indiana,L,Pink,Spring,3.3,No,Free Shipping,No,28,PayPal,365,Adult
3734,Female,Socks,Clothing,58,Illinois,M,Maroon,Fall,4.7,No,Next Day Air,No,6,Debit Card,90,Young Adult
3735,Female,Hoodie,Clothing,88,California,M,Beige,Spring,3.4,No,Next Day Air,No,33,Debit Card,90,Adult
3736,Female,Sandals,Footwear,44,Massachusetts,L,Orange,Spring,3.1,No,2-Day Shipping,No,29,PayPal,365,Adult
3737,Female,Jeans,Clothing,56,Idaho,M,Red,Spring,4.6,No,Store Pickup,No,2,PayPal,90,Middle-aged
3738,Female,Jewelry,Accessories,23,Kentucky,S,Maroon,Winter,4.9,No,Free Shipping,No,43,PayPal,14,Young Adult
3739,Female,Shorts,Clothing,45,Delaware,M,Brown,Spring,2.7,No,Free Shipping,No,48,Cash,14,Adult
3740,Female,Sunglasses,Accessories,31,Idaho,M,Olive,Fall,4.2,No,Free Shipping,No,43,Credit Card,7,Adult
3741,Female,Pants,Clothing,96,Virginia,M,Silver,Summer,2.6,No,Store Pickup,No,26,Debit Card,14,Middle-aged
3742,Female,Shirt,Clothing,96,Arizona,M,Purple,Spring,3.2,No,2-Day Shipping,No,26,Debit Card,14,Middle-aged
3743,Female,Shirt,Clothing,80,Maryland,M,Gray,Fall,4.4,No,Standard,No,50,Credit Card,14,Middle-aged
3744,Female,Pants,Clothing,28,Idaho,L,Cyan,Fall,3.6,No,Free Shipping,No,36,Debit Card,90,Senior
3745,Female,Hoodie,Clothing,51,New Jersey,M,Gray,Summer,2.7,No,Next Day Air,No,26,Bank Transfer,14,Young Adult
3746,Female,Socks,Clothing,41,Washington,L,Gold,Spring,4.3,No,Express,No,2,Debit Card,30,Middle-aged
3747,Female,Coat,Outerwear,99,Idaho,XL,Cyan,Summer,2.6,No,Next Day Air,No,49,PayPal,30,Middle-aged
3748,Female,Sweater,Clothing,53,Rhode Island,L,Olive,Spring,4.3,No,Store Pickup,No,32,Bank Transfer,14,Adult
3749,Female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,3,Venmo,365,Adult
3750,Female,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,No,2-Day Shipping,No,38,Venmo,90,Young Adult
3751,Female,Hoodie,Clothing,88,Arizona,M,Gold,Fall,3.1,No,Free Shipping,No,5,PayPal,30,Middle-aged
3752,Female,Jewelry,Accessories,97,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,8,Credit Card,90,Adult
3753,Female,Coat,Outerwear,81,Washington,L,Pink,Winter,4.1,No,2-Day Shipping,No,43,Venmo,7,Young Adult
3754,Female,Sunglasses,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,No,Next Day Air,No,22,Bank Transfer,14,Adult
3755,Female,Shoes,Footwear,41,Nebraska,M,Turquoise,Summer,4.4,No,Express,No,10,Cash,90,Middle-aged
3756,Female,Skirt,Clothing,93,Pennsylvania,M,Peach,Fall,3.4,No,Free Shipping,No,26,Credit Card,30,Senior
3757,Female,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,No,Express,No,42,Debit Card,14,Senior
3758,Female,Skirt,Clothing,44,California,L,Red,Fall,4.5,No,2-Day Shipping,No,33,Cash,7,Senior
3759,Female,Sandals,Footwear,54,Indiana,S,Black,Spring,2.7,No,Store Pickup,No,23,Bank Transfer,90,Senior
3760,Female,Sneakers,Footwear,61,Missouri,M,Pink,Spring,3.5,No,Store Pickup,No,30,Venmo,90,Middle-aged
3761,Female,Socks,Clothing,80,Connecticut,M,Peach,Fall,3.1,No,Next Day Air,No,36,PayPal,7,Senior
3762,Female,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,No,Next Day Air,No,3,Venmo,90,Middle-aged
3763,Female,Shorts,Clothing,94,New York,L,Green,Fall,2.9,No,Store Pickup,No,13,PayPal,365,Senior
3764,Female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,No,Standard,No,38,Cash,90,Adult
3765,Female,Socks,Clothing,21,South Dakota,M,Maroon,Fall,3.5,No,Next Day Air,No,19,Venmo,30,Adult
3766,Female,Jewelry,Accessories,52,Missouri,M,Green,Summer,4.3,No,Standard,No,14,Bank Transfer,14,Young Adult
3767,Female,Handbag,Accessories,59,Texas,M,Black,Fall,4.9,No,Next Day Air,No,43,Debit Card,365,Senior
3768,Female,Shorts,Clothing,51,New York,XL,Black,Summer,3.1,No,Free Shipping,No,10,Bank Transfer,14,Middle-aged
3769,Female,Sweater,Clothing,35,Vermont,M,Yellow,Winter,4.0,No,Free Shipping,No,34,Bank Transfer,90,Middle-aged
3770,Female,Gloves,Accessories,87,Arizona,L,Green,Summer,3.6,No,Standard,No,31,Venmo,365,Middle-aged
3771,Female,Pants,Clothing,42,Montana,L,Black,Summer,4.0,No,Store Pickup,No,34,Bank Transfer,7,Young Adult
3772,Female,T-shirt,Clothing,86,Oklahoma,M,Red,Winter,2.6,No,Express,No,28,Venmo,14,Young Adult
3773,Female,Pants,Clothing,26,New Hampshire,L,Yellow,Fall,3.1,No,Next Day Air,No,35,Cash,365,Middle-aged
3774,Female,Sweater,Clothing,60,Wisconsin,M,Violet,Summer,3.5,No,Store Pickup,No,41,Cash,90,Young Adult
3775,Female,Gloves,Accessories,83,Alaska,S,Cyan,Winter,3.9,No,Standard,No,48,PayPal,14,Middle-aged
3776,Female,Belt,Accessories,63,South Dakota,S,Pink,Spring,2.7,No,2-Day Shipping,No,45,Cash,90,Middle-aged
3777,Female,Sneakers,Footwear,25,Alaska,L,Olive,Spring,4.1,No,Standard,No,10,Credit Card,14,Young Adult
3778,Female,Shorts,Clothing,65,Utah,M,Maroon,Fall,4.3,No,Express,No,9,Cash,7,Middle-aged
3779,Female,Sneakers,Footwear,60,South Dakota,M,Cyan,Fall,2.9,No,Free Shipping,No,30,Debit Card,365,Young Adult
3780,Female,Jeans,Clothing,75,California,XL,Lavender,Spring,4.0,No,Express,No,45,PayPal,365,Middle-aged
3781,Female,Sneakers,Footwear,57,Mississippi,L,Yellow,Fall,4.1,No,Free Shipping,No,41,Venmo,90,Middle-aged
3782,Female,Boots,Footwear,99,Tennessee,M,Pink,Winter,3.7,No,Standard,No,40,PayPal,14,Middle-aged
3783,Female,Jacket,Outerwear,45,Alabama,L,Orange,Spring,2.8,No,Free Shipping,No,42,PayPal,14,Adult
3784,Female,Gloves,Accessories,66,Maine,XL,Orange,Summer,3.2,No,Free Shipping,No,17,Debit Card,14,Adult
3785,Female,Socks,Clothing,53,Virginia,M,Violet,Winter,4.5,No,Next Day Air,No,4,Venmo,365,Middle-aged
3786,Female,Jeans,Clothing,94,New Hampshire,L,Lavender,Winter,3.8,No,Standard,No,6,Cash,30,Senior
3787,Female,Boots,Footwear,47,Tennessee,L,Yellow,Fall,3.6,No,2-Day Shipping,No,22,Venmo,7,Adult
3788,Female,Blouse,Clothing,80,New York,M,Pink,Fall,3.6,No,2-Day Shipping,No,46,PayPal,90,Adult
3789,Female,Hat,Accessories,65,Kansas,XL,Teal,Spring,3.2,No,Next Day Air,No,27,Debit Card,30,Middle-aged
3790,Female,Shirt,Clothing,75,North Dakota,M,Magenta,Summer,3.8,No,Express,No,18,Bank Transfer,90,Middle-aged
3791,Female,Handbag,Accessories,45,Alaska,XL,Beige,Summer,4.4,No,Standard,No,31,Credit Card,7,Adult
3792,Female,Sunglasses,Accessories,51,Texas,M,Gray,Spring,3.7,No,Store Pickup,No,1,Venmo,7,Adult
3793,Female,Scarf,Accessories,58,Massachusetts,S,Turquoise,Summer,2.6,No,Express,No,2,PayPal,14,Middle-aged
3794,Female,Sunglasses,Accessories,20,Delaware,M,Pink,Fall,4.0,No,Standard,No,46,Bank Transfer,365,Senior
3795,Female,Scarf,Accessories,82,South Dakota,M,Violet,Summer,3.6,No,2-Day Shipping,No,27,Venmo,7,Middle-aged
3796,Female,Gloves,Accessories,92,Arkansas,M,Charcoal,Spring,2.5,No,Express,No,3,Cash,7,Middle-aged
3797,Female,Shorts,Clothing,81,Utah,M,Lavender,Fall,3.2,No,Free Shipping,No,47,Bank Transfer,90,Adult
3798,Female,Sunglasses,Accessories,44,California,M,Gray,Summer,2.5,No,Next Day Air,No,20,Cash,90,Senior
3799,Female,Jewelry,Accessories,72,Rhode Island,S,Brown,Winter,3.2,No,Next Day Air,No,23,Credit Card,365,Senior
3800,Female,Jacket,Outerwear,26,Oklahoma,L,Violet,Winter,2.6,No,Store Pickup,No,13,Credit Card,30,Middle-aged
3801,Female,Sweater,Clothing,26,Vermont,M,Turquoise,Fall,4.8,No,Next Day Air,No,12,Venmo,14,Young Adult
3802,Female,Blouse,Clothing,84,Kentucky,M,Peach,Spring,5.0,No,Store Pickup,No,36,PayPal,14,Adult
3803,Female,Scarf,Accessories,72,Illinois,S,Turquoise,Spring,3.2,No,2-Day Shipping,No,1,Bank Transfer,30,Senior
3804,Female,Handbag,Accessories,55,Connecticut,M,Violet,Spring,3.6,No,Standard,No,14,Debit Card,7,Middle-aged
3805,Female,Hat,Accessories,77,Florida,M,Olive,Fall,2.7,No,2-Day Shipping,No,45,Cash,365,Adult
3806,Female,Scarf,Accessories,57,New Jersey,M,Green,Fall,3.1,No,Standard,No,31,Credit Card,90,Middle-aged
3807,Female,Boots,Footwear,71,Missouri,M,Teal,Spring,3.0,No,Standard,No,41,PayPal,7,Young Adult
3808,Female,Blouse,Clothing,39,Michigan,L,Peach,Spring,2.9,No,Next Day Air,No,36,PayPal,365,Adult
3809,Female,Socks,Clothing,28,Washington,M,Pink,Winter,4.7,No,Express,No,6,Debit Card,14,Adult
3810,Female,Shoes,Footwear,33,New York,S,Maroon,Winter,3.7,No,Standard,No,28,Credit Card,365,Middle-aged
3811,Female,Skirt,Clothing,79,Wisconsin,L,Peach,Fall,3.9,No,Free Shipping,No,29,Venmo,30,Middle-aged
3812,Female,Belt,Accessories,30,Idaho,M,Maroon,Winter,4.0,No,Standard,No,14,Cash,30,Middle-aged
3813,Female,Skirt,Clothing,75,Michigan,M,Pink,Spring,2.8,No,Next Day Air,No,7,Bank Transfer,90,Middle-aged
3814,Female,Pants,Clothing,89,Georgia,M,Orange,Summer,4.1,No,Express,No,31,Venmo,14,Senior
3815,Female,Dress,Clothing,95,Michigan,M,Orange,Winter,4.2,No,Free Shipping,No,26,Bank Transfer,90,Middle-aged
3816,Female,Hat,Accessories,44,Maine,M,Brown,Fall,4.3,No,Express,No,12,Venmo,14,Adult
3817,Female,Coat,Outerwear,86,Maryland,S,Silver,Summer,4.3,No,Store Pickup,No,45,Credit Card,14,Adult
3818,Female,Scarf,Accessories,91,Missouri,M,Magenta,Fall,2.6,No,Express,No,40,PayPal,365,Senior
3819,Female,Sneakers,Footwear,41,Oregon,XL,Indigo,Winter,3.8,No,Free Shipping,No,42,Cash,30,Senior
3820,Female,Pants,Clothing,99,Arkansas,S,Gold,Spring,2.9,No,Express,No,45,Cash,90,Adult
3821,Female,Belt,Accessories,65,New Hampshire,M,Purple,Winter,5.0,No,Standard,No,34,Debit Card,90,Adult
3822,Female,Sneakers,Footwear,48,Oregon,M,Gold,Summer,4.6,No,Free Shipping,No,34,Credit Card,90,Young Adult
3823,Female,Hat,Accessories,41,Kansas,S,Gold,Spring,3.2,No,Free Shipping,No,17,PayPal,90,Senior
3824,Female,Shirt,Clothing,42,California,M,Gold,Summer,3.0,No,Standard,No,27,Bank Transfer,7,Middle-aged
3825,Female,Shorts,Clothing,26,Georgia,M,Olive,Summer,4.0,No,Free Shipping,No,31,Credit Card,90,Middle-aged
3826,Female,Shorts,Clothing,35,Hawaii,L,Green,Fall,4.1,No,Express,No,47,Debit Card,14,Middle-aged
3827,Female,Jacket,Outerwear,31,Montana,M,Gray,Summer,4.0,No,Express,No,25,Bank Transfer,365,Middle-aged
3828,Female,Jewelry,Accessories,73,Montana,M,Red,Summer,4.1,No,Standard,No,47,Cash,14,Senior
3829,Female,Blouse,Clothing,82,Mississippi,M,Charcoal,Spring,3.4,No,Free Shipping,No,8,Cash,7,Middle-aged
3830,Female,Pants,Clothing,32,Washington,M,Indigo,Spring,2.9,No,Free Shipping,No,32,Debit Card,14,Senior
3831,Female,Hat,Accessories,27,Pennsylvania,M,Indigo,Summer,3.0,No,2-Day Shipping,No,33,Bank Transfer,90,Young Adult
3832,Female,Backpack,Accessories,86,Nevada,L,Silver,Spring,4.0,No,Next Day Air,No,16,Debit Card,90,Adult
3833,Female,Boots,Footwear,38,Kansas,XL,Purple,Winter,4.8,No,2-Day Shipping,No,27,Cash,7,Senior
3834,Female,Jacket,Outerwear,93,Arizona,L,Gray,Summer,4.6,No,Free Shipping,No,17,PayPal,90,Middle-aged
3835,Female,Hoodie,Clothing,59,Tennessee,M,Magenta,Winter,4.1,No,2-Day Shipping,No,17,Cash,90,Middle-aged
3836,Female,Sandals,Footwear,58,Pennsylvania,L,Silver,Winter,2.6,No,Express,No,28,PayPal,14,Middle-aged
3837,Female,Skirt,Clothing,84,Alaska,M,Violet,Spring,2.5,No,Free Shipping,No,38,PayPal,14,Senior
3838,Female,Hoodie,Clothing,100,New Mexico,M,Green,Spring,4.8,No,Free Shipping,No,33,Bank Transfer,14,Middle-aged
3839,Female,Dress,Clothing,25,Rhode Island,L,Green,Summer,4.2,No,Express,No,24,Venmo,90,Middle-aged
3840,Female,Sandals,Footwear,29,Connecticut,M,Peach,Spring,3.9,No,Free Shipping,No,14,Venmo,90,Senior
3841,Female,Jeans,Clothing,42,Idaho,M,Turquoise,Spring,3.7,No,Express,No,5,Venmo,14,Adult
3842,Female,Jeans,Clothing,57,Mississippi,L,Pink,Fall,4.2,No,2-Day Shipping,No,8,Bank Transfer,30,Senior
3843,Female,Jacket,Outerwear,84,Colorado,L,Lavender,Winter,4.2,No,Next Day Air,No,42,Debit Card,30,Adult
3844,Female,Hat,Accessories,71,Georgia,L,Silver,Winter,4.0,No,Free Shipping,No,48,Venmo,90,Senior
3845,Female,Shorts,Clothing,87,Montana,S,Cyan,Fall,5.0,No,Next Day Air,No,40,Venmo,90,Adult
3846,Female,Sweater,Clothing,52,California,M,Green,Winter,4.9,No,Standard,No,46,Venmo,365,Middle-aged
3847,Female,Blouse,Clothing,58,Pennsylvania,L,Orange,Summer,4.0,No,Express,No,40,PayPal,90,Middle-aged
3848,Female,Sweater,Clothing,34,Delaware,S,Blue,Fall,3.2,No,2-Day Shipping,No,31,PayPal,14,Middle-aged
3849,Female,Jewelry,Accessories,60,New Hampshire,M,Magenta,Winter,3.0,No,Next Day Air,No,39,Cash,90,Young Adult
3850,Female,Hoodie,Clothing,68,Florida,S,Cyan,Winter,2.6,No,Express,No,36,PayPal,14,Middle-aged
3851,Female,Jewelry,Accessories,74,Mississippi,L,Indigo,Summer,4.4,No,2-Day Shipping,No,25,Debit Card,90,Adult
3852,Female,Scarf,Accessories,83,Montana,M,Pink,Summer,3.9,No,Free Shipping,No,24,Debit Card,365,Middle-aged
3853,Female,Hat,Accessories,79,Mississippi,M,Peach,Fall,4.0,No,2-Day Shipping,No,19,PayPal,7,Senior
3854,Female,Sunglasses,Accessories,76,Tennessee,M,Lavender,Fall,4.0,No,Store Pickup,No,49,Debit Card,14,Senior
3855,Female,T-shirt,Clothing,20,Florida,M,Black,Spring,4.2,No,Free Shipping,No,4,Venmo,365,Middle-aged
3856,Female,Shirt,Clothing,61,Illinois,XL,Lavender,Summer,4.4,No,Next Day Air,No,36,Cash,90,Adult
3857,Female,Sandals,Footwear,78,Virginia,S,Brown,Summer,2.5,No,Free Shipping,No,8,Debit Card,90,Adult
3858,Female,Hat,Accessories,21,Texas,S,Yellow,Summer,3.1,No,Store Pickup,No,29,Credit Card,90,Middle-aged
3859,Female,T-shirt,Clothing,77,Missouri,M,Olive,Winter,3.5,No,Store Pickup,No,26,Credit Card,90,Adult
3860,Female,Shorts,Clothing,88,Mississippi,S,Blue,Fall,3.0,No,2-Day Shipping,No,47,Bank Transfer,14,Senior
3861,Female,Sunglasses,Accessories,64,Pennsylvania,M,Turquoise,Summer,4.4,No,Next Day Air,No,44,Cash,365,Middle-aged
3862,Female,Jacket,Outerwear,57,Wyoming,M,Yellow,Spring,4.9,No,Standard,No,49,Credit Card,30,Senior
3863,Female,Shirt,Clothing,49,Idaho,L,Turquoise,Winter,2.8,No,Next Day Air,No,9,Venmo,30,Middle-aged
3864,Female,Scarf,Accessories,35,New Hampshire,M,Orange,Summer,3.3,No,Free Shipping,No,28,Cash,14,Adult
3865,Female,T-shirt,Clothing,99,Wyoming,S,Blue,Winter,4.9,No,Express,No,1,Debit Card,14,Middle-aged
3866,Female,Shorts,Clothing,42,Nebraska,M,Olive,Spring,4.2,No,Store Pickup,No,28,Cash,90,Young Adult
3867,Female,Hat,Accessories,32,Alaska,M,Beige,Winter,3.3,No,2-Day Shipping,No,33,Credit Card,14,Middle-aged
3868,Female,Jacket,Outerwear,21,Maryland,L,Lavender,Summer,2.7,No,Standard,No,28,Credit Card,30,Middle-aged
3869,Female,Dress,Clothing,29,Maryland,XL,Magenta,Winter,3.3,No,2-Day Shipping,No,9,Cash,365,Young Adult
3870,Female,Coat,Outerwear,64,Arizona,L,Cyan,Spring,3.8,No,Free Shipping,No,28,Bank Transfer,365,Adult
3871,Female,Sandals,Footwear,46,Ohio,L,Lavender,Fall,3.2,No,Next Day Air,No,19,Cash,90,Senior
3872,Female,T-shirt,Clothing,97,Minnesota,M,Black,Fall,4.1,No,2-Day Shipping,No,20,Bank Transfer,90,Middle-aged
3873,Female,Jacket,Outerwear,94,New Hampshire,M,Green,Spring,4.3,No,Standard,No,3,Cash,30,Middle-aged
3874,Female,Sandals,Footwear,43,Louisiana,L,Silver,Summer,4.0,No,Standard,No,22,Credit Card,7,Middle-aged
3875,Female,Sweater,Clothing,54,Nevada,XL,Beige,Summer,3.9,No,2-Day Shipping,No,33,Credit Card,14,Senior
3876,Female,Hat,Accessories,51,New Hampshire,M,Pink,Winter,3.3,No,2-Day Shipping,No,21,Credit Card,365,Senior
3877,Female,Shoes,Footwear,85,Wisconsin,S,Cyan,Fall,2.6,No,2-Day Shipping,No,7,Cash,365,Middle-aged
3878,Female,Hoodie,Clothing,96,Nevada,M,Olive,Spring,4.2,No,Next Day Air,No,46,Debit Card,30,Adult
3879,Female,Hat,Accessories,42,South Carolina,M,Pink,Summer,3.4,No,2-Day Shipping,No,24,Credit Card,365,Middle-aged
